0	0.01	0.02	0.031	0.042	0.053	0.065	0.077	0.089	0.1	0.11	0.13	0.14	0.15	0.15	0.16	0.16	0.16	0.16	0.15	0.14	0.12	0.1	0.083	0.061	0.037	0.012	-0.012	-0.037	-0.061	-0.083	-0.1	-0.12	-0.14	-0.15	-0.16	-0.16	-0.16	-0.16	-0.15	-0.15	-0.14	-0.13	-0.12	-0.1	-0.091	-0.079	-0.067	-0.056	-0.046	-0.036	-0.026	-0.017	-0.0085	0	
0	0.012	0.024	0.036	0.049	0.063	0.077	0.091	0.11	0.12	0.14	0.15	0.17	0.18	0.19	0.19	0.2	0.2	0.19	0.18	0.17	0.15	0.13	0.1	0.074	0.045	0.015	-0.015	-0.045	-0.074	-0.1	-0.13	-0.15	-0.17	-0.18	-0.19	-0.2	-0.2	-0.19	-0.19	-0.18	-0.17	-0.15	-0.14	-0.12	-0.11	-0.094	-0.08	-0.066	-0.054	-0.042	-0.031	-0.02	-0.01	0	
0	0.014	0.028	0.042	0.058	0.073	0.09	0.11	0.13	0.14	0.16	0.18	0.2	0.21	0.23	0.23	0.24	0.24	0.23	0.22	0.2	0.18	0.15	0.12	0.09	0.055	0.018	-0.018	-0.055	-0.09	-0.12	-0.15	-0.18	-0.2	-0.22	-0.23	-0.24	-0.24	-0.24	-0.23	-0.21	-0.2	-0.18	-0.16	-0.15	-0.13	-0.11	-0.093	-0.078	-0.063	-0.049	-0.036	-0.024	-0.012	0	
0	0.016	0.032	0.049	0.067	0.085	0.1	0.13	0.15	0.17	0.19	0.21	0.24	0.25	0.27	0.28	0.29	0.29	0.28	0.27	0.25	0.22	0.19	0.15	0.11	0.066	0.022	-0.022	-0.066	-0.11	-0.15	-0.19	-0.22	-0.25	-0.27	-0.28	-0.29	-0.29	-0.28	-0.27	-0.26	-0.24	-0.21	-0.19	-0.17	-0.15	-0.13	-0.11	-0.09	-0.073	-0.056	-0.041	-0.027	-0.013	0	
0	0.018	0.037	0.056	0.076	0.097	0.12	0.14	0.17	0.2	0.22	0.25	0.28	0.3	0.32	0.34	0.35	0.35	0.34	0.32	0.3	0.27	0.23	0.18	0.13	0.08	0.027	-0.027	-0.08	-0.13	-0.18	-0.23	-0.27	-0.3	-0.32	-0.34	-0.35	-0.35	-0.34	-0.32	-0.3	-0.28	-0.25	-0.22	-0.2	-0.17	-0.15	-0.12	-0.1	-0.083	-0.064	-0.047	-0.031	-0.015	0	
0	0.021	0.042	0.063	0.086	0.11	0.14	0.16	0.19	0.23	0.26	0.29	0.32	0.36	0.38	0.4	0.42	0.42	0.41	0.39	0.36	0.32	0.27	0.21	0.16	0.094	0.032	-0.032	-0.094	-0.16	-0.21	-0.27	-0.32	-0.36	-0.39	-0.41	-0.42	-0.42	-0.4	-0.38	-0.36	-0.33	-0.29	-0.26	-0.23	-0.2	-0.17	-0.14	-0.12	-0.094	-0.073	-0.053	-0.035	-0.017	0	
0	0.023	0.046	0.071	0.097	0.12	0.15	0.19	0.22	0.26	0.29	0.34	0.38	0.42	0.45	0.48	0.5	0.5	0.49	0.47	0.43	0.38	0.32	0.25	0.18	0.11	0.037	-0.037	-0.11	-0.18	-0.25	-0.32	-0.38	-0.43	-0.47	-0.49	-0.5	-0.5	-0.48	-0.45	-0.42	-0.38	-0.34	-0.3	-0.26	-0.22	-0.19	-0.16	-0.13	-0.1	-0.081	-0.059	-0.039	-0.019	0	
0	0.025	0.051	0.078	0.11	0.14	0.17	0.21	0.25	0.29	0.33	0.38	0.43	0.48	0.53	0.57	0.59	0.6	0.59	0.57	0.52	0.46	0.38	0.3	0.21	0.13	0.043	-0.043	-0.13	-0.21	-0.3	-0.38	-0.46	-0.52	-0.57	-0.59	-0.6	-0.59	-0.57	-0.53	-0.48	-0.43	-0.38	-0.33	-0.29	-0.25	-0.21	-0.18	-0.14	-0.12	-0.09	-0.065	-0.043	-0.021	0	
0	0.028	0.056	0.085	0.12	0.15	0.19	0.23	0.27	0.32	0.37	0.43	0.49	0.55	0.62	0.68	0.71	0.72	0.71	0.68	0.63	0.55	0.45	0.35	0.24	0.15	0.048	-0.048	-0.15	-0.24	-0.35	-0.45	-0.55	-0.63	-0.68	-0.71	-0.72	-0.71	-0.68	-0.62	-0.55	-0.49	-0.43	-0.37	-0.32	-0.27	-0.23	-0.19	-0.16	-0.13	-0.098	-0.071	-0.047	-0.023	0	
0	0.03	0.06	0.092	0.13	0.16	0.2	0.25	0.3	0.35	0.41	0.47	0.55	0.63	0.72	0.81	0.84	0.85	0.85	0.83	0.78	0.65	0.52	0.39	0.27	0.16	0.054	-0.054	-0.16	-0.27	-0.39	-0.52	-0.65	-0.78	-0.83	-0.85	-0.85	-0.84	-0.81	-0.72	-0.63	-0.55	-0.47	-0.41	-0.35	-0.3	-0.25	-0.21	-0.17	-0.14	-0.11	-0.077	-0.05	-0.025	0	
0	0.032	0.064	0.099	0.13	0.17	0.22	0.26	0.32	0.38	0.44	0.51	0.6	0.69	0.82	1	1	1	1	1	1	0.75	0.58	0.43	0.3	0.18	0.059	-0.059	-0.18	-0.3	-0.43	-0.58	-0.75	-1	-1	-1	-1	-1	-1	-0.82	-0.69	-0.6	-0.52	-0.44	-0.38	-0.32	-0.27	-0.22	-0.18	-0.15	-0.11	-0.082	-0.054	-0.026	0	
0	0.034	0.068	0.1	0.14	0.18	0.23	0.28	0.34	0.4	0.47	0.55	0.63	0.74	0.86	1	1	1	1	1	1	0.79	0.61	0.46	0.32	0.19	0.062	-0.062	-0.19	-0.32	-0.46	-0.61	-0.79	-1	-1	-1	-1	-1	-1	-0.86	-0.74	-0.64	-0.55	-0.47	-0.4	-0.34	-0.29	-0.24	-0.19	-0.15	-0.12	-0.087	-0.056	-0.028	0	
0	0.035	0.071	0.11	0.15	0.19	0.24	0.29	0.35	0.42	0.49	0.57	0.66	0.76	0.88	1	1	1	1	1	1	0.79	0.62	0.47	0.33	0.19	0.064	-0.064	-0.19	-0.33	-0.47	-0.62	-0.79	-1	-1	-1	-1	-1	-1	-0.88	-0.76	-0.66	-0.57	-0.49	-0.42	-0.36	-0.3	-0.25	-0.2	-0.16	-0.12	-0.09	-0.059	-0.029	0	
0	0.036	0.073	0.11	0.15	0.2	0.25	0.3	0.36	0.43	0.51	0.59	0.68	0.78	0.89	1	1	1	0.97	0.94	0.88	0.75	0.6	0.46	0.33	0.2	0.065	-0.065	-0.2	-0.33	-0.46	-0.6	-0.75	-0.88	-0.94	-0.97	-1	-1	-1	-0.89	-0.78	-0.68	-0.59	-0.51	-0.43	-0.37	-0.31	-0.26	-0.21	-0.17	-0.13	-0.093	-0.061	-0.03	0	
0	0.037	0.075	0.11	0.16	0.2	0.25	0.31	0.37	0.44	0.52	0.6	0.69	0.79	0.89	1	1	1	0.95	0.9	0.82	0.71	0.59	0.46	0.33	0.2	0.065	-0.065	-0.2	-0.33	-0.46	-0.59	-0.71	-0.82	-0.9	-0.95	-1	-1	-1	-0.89	-0.79	-0.69	-0.6	-0.52	-0.44	-0.38	-0.32	-0.26	-0.21	-0.17	-0.13	-0.095	-0.062	-0.031	0	
0	0.037	0.076	0.12	0.16	0.21	0.26	0.31	0.38	0.44	0.52	0.6	0.69	0.79	0.89	1	1	1	0.95	0.88	0.8	0.7	0.58	0.46	0.33	0.2	0.065	-0.065	-0.2	-0.33	-0.46	-0.58	-0.7	-0.8	-0.88	-0.95	-1	-1	-1	-0.89	-0.79	-0.7	-0.61	-0.52	-0.45	-0.38	-0.32	-0.26	-0.22	-0.17	-0.13	-0.096	-0.063	-0.031	0	
0	0.037	0.076	0.12	0.16	0.21	0.26	0.31	0.38	0.44	0.52	0.6	0.69	0.79	0.89	1	1	1	0.95	0.88	0.8	0.7	0.58	0.46	0.33	0.2	0.065	-0.065	-0.2	-0.33	-0.46	-0.58	-0.7	-0.8	-0.88	-0.95	-1	-1	-1	-0.89	-0.79	-0.7	-0.61	-0.52	-0.45	-0.38	-0.32	-0.26	-0.22	-0.17	-0.13	-0.096	-0.063	-0.031	0	
0	0.037	0.075	0.11	0.16	0.2	0.25	0.31	0.37	0.44	0.52	0.6	0.69	0.79	0.89	1	1	1	0.95	0.9	0.82	0.71	0.59	0.46	0.33	0.2	0.065	-0.065	-0.2	-0.33	-0.46	-0.59	-0.71	-0.82	-0.9	-0.95	-1	-1	-1	-0.89	-0.79	-0.69	-0.6	-0.52	-0.44	-0.38	-0.32	-0.26	-0.21	-0.17	-0.13	-0.095	-0.062	-0.031	0	
0	0.036	0.073	0.11	0.15	0.2	0.25	0.3	0.36	0.43	0.51	0.59	0.68	0.78	0.89	1	1	1	0.97	0.94	0.88	0.75	0.6	0.46	0.33	0.2	0.065	-0.065	-0.2	-0.33	-0.46	-0.6	-0.75	-0.88	-0.94	-0.97	-1	-1	-1	-0.89	-0.78	-0.68	-0.59	-0.51	-0.43	-0.37	-0.31	-0.26	-0.21	-0.17	-0.13	-0.093	-0.061	-0.03	0	
0	0.035	0.071	0.11	0.15	0.19	0.24	0.29	0.35	0.42	0.49	0.57	0.66	0.76	0.88	1	1	1	1	1	1	0.79	0.62	0.47	0.33	0.19	0.064	-0.064	-0.19	-0.33	-0.47	-0.62	-0.79	-1	-1	-1	-1	-1	-1	-0.88	-0.76	-0.66	-0.57	-0.49	-0.42	-0.36	-0.3	-0.25	-0.2	-0.16	-0.12	-0.09	-0.059	-0.029	0	
0	0.034	0.068	0.1	0.14	0.18	0.23	0.28	0.34	0.4	0.47	0.55	0.63	0.74	0.86	1	1	1	1	1	1	0.79	0.61	0.46	0.32	0.19	0.062	-0.062	-0.19	-0.32	-0.46	-0.61	-0.79	-1	-1	-1	-1	-1	-1	-0.86	-0.74	-0.64	-0.55	-0.47	-0.4	-0.34	-0.29	-0.24	-0.19	-0.15	-0.12	-0.087	-0.056	-0.028	0	
0	0.032	0.064	0.099	0.13	0.17	0.22	0.26	0.32	0.38	0.44	0.51	0.6	0.69	0.82	1	1	1	1	1	1	0.75	0.58	0.43	0.3	0.18	0.059	-0.059	-0.18	-0.3	-0.43	-0.58	-0.75	-1	-1	-1	-1	-1	-1	-0.82	-0.69	-0.6	-0.52	-0.44	-0.38	-0.32	-0.27	-0.22	-0.18	-0.15	-0.11	-0.082	-0.054	-0.026	0	
0	0.03	0.06	0.092	0.13	0.16	0.2	0.25	0.3	0.35	0.41	0.47	0.55	0.63	0.72	0.81	0.84	0.85	0.85	0.83	0.78	0.65	0.52	0.39	0.27	0.16	0.054	-0.054	-0.16	-0.27	-0.39	-0.52	-0.65	-0.78	-0.83	-0.85	-0.85	-0.84	-0.81	-0.72	-0.63	-0.55	-0.47	-0.41	-0.35	-0.3	-0.25	-0.21	-0.17	-0.14	-0.11	-0.077	-0.05	-0.025	0	
0	0.028	0.056	0.085	0.12	0.15	0.19	0.23	0.27	0.32	0.37	0.43	0.49	0.55	0.62	0.68	0.71	0.72	0.71	0.68	0.63	0.55	0.45	0.35	0.24	0.15	0.048	-0.048	-0.15	-0.24	-0.35	-0.45	-0.55	-0.63	-0.68	-0.71	-0.72	-0.71	-0.68	-0.62	-0.55	-0.49	-0.43	-0.37	-0.32	-0.27	-0.23	-0.19	-0.16	-0.13	-0.098	-0.071	-0.047	-0.023	0	
0	0.025	0.051	0.078	0.11	0.14	0.17	0.21	0.25	0.29	0.33	0.38	0.43	0.48	0.53	0.57	0.59	0.6	0.59	0.57	0.52	0.46	0.38	0.3	0.21	0.13	0.043	-0.043	-0.13	-0.21	-0.3	-0.38	-0.46	-0.52	-0.57	-0.59	-0.6	-0.59	-0.57	-0.53	-0.48	-0.43	-0.38	-0.33	-0.29	-0.25	-0.21	-0.18	-0.14	-0.12	-0.09	-0.065	-0.043	-0.021	0	
0	0.023	0.046	0.071	0.097	0.12	0.15	0.19	0.22	0.26	0.29	0.34	0.38	0.42	0.45	0.48	0.5	0.5	0.49	0.47	0.43	0.38	0.32	0.25	0.18	0.11	0.037	-0.037	-0.11	-0.18	-0.25	-0.32	-0.38	-0.43	-0.47	-0.49	-0.5	-0.5	-0.48	-0.45	-0.42	-0.38	-0.34	-0.3	-0.26	-0.22	-0.19	-0.16	-0.13	-0.1	-0.081	-0.059	-0.039	-0.019	0	
0	0.021	0.042	0.063	0.086	0.11	0.14	0.16	0.19	0.23	0.26	0.29	0.32	0.36	0.38	0.4	0.42	0.42	0.41	0.39	0.36	0.32	0.27	0.21	0.16	0.094	0.032	-0.032	-0.094	-0.16	-0.21	-0.27	-0.32	-0.36	-0.39	-0.41	-0.42	-0.42	-0.4	-0.38	-0.36	-0.33	-0.29	-0.26	-0.23	-0.2	-0.17	-0.14	-0.12	-0.094	-0.073	-0.053	-0.035	-0.017	0	
0	0.018	0.037	0.056	0.076	0.097	0.12	0.14	0.17	0.2	0.22	0.25	0.28	0.3	0.32	0.34	0.35	0.35	0.34	0.32	0.3	0.27	0.23	0.18	0.13	0.08	0.027	-0.027	-0.08	-0.13	-0.18	-0.23	-0.27	-0.3	-0.32	-0.34	-0.35	-0.35	-0.34	-0.32	-0.3	-0.28	-0.25	-0.22	-0.2	-0.17	-0.15	-0.12	-0.1	-0.083	-0.064	-0.047	-0.031	-0.015	0	
0	0.016	0.032	0.049	0.067	0.085	0.1	0.13	0.15	0.17	0.19	0.21	0.24	0.25	0.27	0.28	0.29	0.29	0.28	0.27	0.25	0.22	0.19	0.15	0.11	0.066	0.022	-0.022	-0.066	-0.11	-0.15	-0.19	-0.22	-0.25	-0.27	-0.28	-0.29	-0.29	-0.28	-0.27	-0.26	-0.24	-0.21	-0.19	-0.17	-0.15	-0.13	-0.11	-0.09	-0.073	-0.056	-0.041	-0.027	-0.013	0	
0	0.014	0.028	0.042	0.058	0.073	0.09	0.11	0.13	0.14	0.16	0.18	0.2	0.21	0.23	0.23	0.24	0.24	0.23	0.22	0.2	0.18	0.15	0.12	0.09	0.055	0.018	-0.018	-0.055	-0.09	-0.12	-0.15	-0.18	-0.2	-0.22	-0.23	-0.24	-0.24	-0.24	-0.23	-0.21	-0.2	-0.18	-0.16	-0.15	-0.13	-0.11	-0.093	-0.078	-0.063	-0.049	-0.036	-0.024	-0.012	0	
0	0.012	0.024	0.036	0.049	0.063	0.077	0.091	0.11	0.12	0.14	0.15	0.17	0.18	0.19	0.19	0.2	0.2	0.19	0.18	0.17	0.15	0.13	0.1	0.075	0.045	0.015	-0.015	-0.045	-0.075	-0.1	-0.13	-0.15	-0.17	-0.18	-0.19	-0.2	-0.2	-0.19	-0.19	-0.18	-0.17	-0.15	-0.14	-0.12	-0.11	-0.094	-0.08	-0.066	-0.054	-0.042	-0.031	-0.02	-0.01	0	
0	0.01	0.02	0.031	0.042	0.053	0.065	0.077	0.089	0.1	0.11	0.13	0.14	0.15	0.15	0.16	0.16	0.16	0.16	0.15	0.14	0.12	0.1	0.083	0.061	0.037	0.012	-0.012	-0.037	-0.061	-0.083	-0.1	-0.12	-0.14	-0.15	-0.16	-0.16	-0.16	-0.16	-0.15	-0.15	-0.14	-0.13	-0.12	-0.1	-0.091	-0.079	-0.067	-0.056	-0.046	-0.036	-0.026	-0.017	-0.0085	0	
0	0.0085	0.017	0.026	0.035	0.044	0.054	0.064	0.074	0.085	0.095	0.1	0.11	0.12	0.13	0.13	0.13	0.13	0.13	0.12	0.11	0.098	0.084	0.067	0.049	0.03	0.01	-0.01	-0.03	-0.049	-0.067	-0.084	-0.098	-0.11	-0.12	-0.13	-0.13	-0.13	-0.13	-0.13	-0.12	-0.11	-0.1	-0.095	-0.086	-0.076	-0.066	-0.056	-0.047	-0.038	-0.03	-0.022	-0.015	-0.0072	0	
0	0.0071	0.014	0.021	0.029	0.037	0.045	0.053	0.061	0.069	0.078	0.085	0.092	0.098	0.1	0.11	0.11	0.11	0.1	0.097	0.089	0.079	0.068	0.054	0.04	0.024	0.0081	-0.0081	-0.024	-0.04	-0.054	-0.068	-0.079	-0.089	-0.097	-0.1	-0.11	-0.11	-0.11	-0.1	-0.098	-0.092	-0.086	-0.078	-0.07	-0.062	-0.054	-0.046	-0.039	-0.032	-0.025	-0.018	-0.012	-0.006	0	
0	0.0058	0.012	0.018	0.024	0.03	0.037	0.043	0.05	0.057	0.063	0.069	0.074	0.079	0.082	0.085	0.085	0.085	0.082	0.077	0.071	0.063	0.054	0.043	0.032	0.019	0.0066	-0.0066	-0.019	-0.032	-0.043	-0.054	-0.063	-0.071	-0.077	-0.082	-0.085	-0.086	-0.085	-0.083	-0.079	-0.075	-0.069	-0.063	-0.057	-0.051	-0.044	-0.038	-0.032	-0.026	-0.02	-0.015	-0.01	-0.0049	0	
0	0.0047	0.0095	0.014	0.019	0.024	0.03	0.035	0.04	0.045	0.051	0.055	0.06	0.063	0.066	0.067	0.068	0.067	0.065	0.062	0.057	0.05	0.043	0.035	0.025	0.015	0.0051	-0.0051	-0.015	-0.025	-0.035	-0.043	-0.05	-0.057	-0.062	-0.065	-0.067	-0.068	-0.068	-0.066	-0.063	-0.06	-0.056	-0.051	-0.046	-0.041	-0.036	-0.031	-0.026	-0.021	-0.017	-0.012	-0.0081	-0.004	0	
0	0.0038	0.0076	0.011	0.015	0.02	0.024	0.028	0.032	0.036	0.04	0.044	0.047	0.05	0.052	0.053	0.054	0.053	0.051	0.048	0.044	0.039	0.034	0.027	0.02	0.012	0.0041	-0.0041	-0.012	-0.02	-0.027	-0.034	-0.04	-0.044	-0.048	-0.051	-0.053	-0.054	-0.053	-0.052	-0.05	-0.047	-0.044	-0.04	-0.037	-0.033	-0.029	-0.025	-0.021	-0.017	-0.013	-0.0099	-0.0065	-0.0032	0	
0	0.003	0.006	0.009	0.012	0.015	0.019	0.022	0.025	0.028	0.031	0.034	0.037	0.039	0.04	0.041	0.042	0.041	0.04	0.037	0.034	0.031	0.026	0.021	0.015	0.0094	0.0031	-0.0031	-0.0094	-0.015	-0.021	-0.026	-0.031	-0.034	-0.037	-0.04	-0.041	-0.042	-0.041	-0.04	-0.039	-0.037	-0.034	-0.032	-0.029	-0.026	-0.022	-0.019	-0.016	-0.013	-0.011	-0.0078	-0.0051	-0.0026	0	
0	0.0023	0.0046	0.007	0.0094	0.012	0.014	0.017	0.019	0.022	0.024	0.026	0.028	0.03	0.031	0.032	0.032	0.031	0.03	0.028	0.026	0.023	0.02	0.016	0.012	0.0071	0.0024	-0.0024	-0.0071	-0.012	-0.016	-0.02	-0.023	-0.026	-0.028	-0.03	-0.031	-0.032	-0.032	-0.031	-0.03	-0.028	-0.026	-0.024	-0.022	-0.02	-0.017	-0.015	-0.013	-0.01	-0.0081	-0.006	-0.004	-0.002	0	
0	0.0017	0.0035	0.0052	0.007	0.0088	0.011	0.013	0.014	0.016	0.018	0.019	0.021	0.022	0.023	0.023	0.023	0.023	0.022	0.021	0.019	0.017	0.015	0.012	0.0086	0.0053	0.0017	-0.0017	-0.0053	-0.0086	-0.012	-0.015	-0.017	-0.019	-0.021	-0.022	-0.023	-0.023	-0.023	-0.023	-0.022	-0.021	-0.02	-0.018	-0.016	-0.015	-0.013	-0.011	-0.0094	-0.0077	-0.0061	-0.0045	-0.003	-0.0015	0	
0	0.0012	0.0025	0.0037	0.005	0.0063	0.0076	0.0089	0.01	0.011	0.013	0.014	0.015	0.016	0.016	0.016	0.017	0.016	0.016	0.015	0.014	0.012	0.01	0.0083	0.0061	0.0037	0.0013	-0.0013	-0.0037	-0.0061	-0.0083	-0.01	-0.012	-0.014	-0.015	-0.016	-0.016	-0.017	-0.016	-0.016	-0.016	-0.015	-0.014	-0.013	-0.012	-0.01	-0.0091	-0.0079	-0.0067	-0.0055	-0.0043	-0.0032	-0.0021	-0.001	0	
0	0.00078	0.0016	0.0024	0.0032	0.004	0.0048	0.0057	0.0065	0.0073	0.0081	0.0088	0.0094	0.0099	0.01	0.01	0.01	0.01	0.01	0.0094	0.0086	0.0077	0.0065	0.0053	0.0038	0.0024	0.00078	-0.00078	-0.0024	-0.0038	-0.0053	-0.0065	-0.0077	-0.0086	-0.0094	-0.01	-0.01	-0.011	-0.01	-0.01	-0.0099	-0.0094	-0.0088	-0.0081	-0.0074	-0.0066	-0.0058	-0.005	-0.0043	-0.0035	-0.0028	-0.002	-0.0014	-0.00067	0	
0	0.00038	0.00076	0.0012	0.0015	0.002	0.0024	0.0028	0.0032	0.0036	0.0039	0.0043	0.0046	0.0048	0.005	0.0051	0.0051	0.005	0.0048	0.0046	0.0042	0.0037	0.0032	0.0025	0.0019	0.0011	0.00039	-0.00039	-0.0011	-0.0019	-0.0025	-0.0032	-0.0037	-0.0042	-0.0046	-0.0048	-0.005	-0.0051	-0.0051	-0.005	-0.0048	-0.0046	-0.0043	-0.004	-0.0036	-0.0032	-0.0028	-0.0025	-0.0021	-0.0017	-0.0013	-0.001	-0.00066	-0.00033	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
